date,open,high,low,close,volume,Name
20-05-2014,122.79,122.79,121.12,122.11,891140,Tether
21-05-2014,122.11,123.02,120.71,122.58,924927,Tether
22-05-2014,122.11,123.67,122.11,122.5,638226,Tether
23-05-2014,122.98,123.71,122.49,123.24,512717,Tether
27-05-2014,124.03,124.03,121.24,121.44,599248,Tether
28-05-2014,121.42,121.8,120,121.11,529328,Tether
29-05-2014,122.11,123.35,121.58,122.31,606770,Tether
30-05-2014,122.33,124.3,122.33,124.17,679931,Tether
02-06-2014,124.22,124.49,123.2005,124.47,509710,Tether
03-06-2014,123.88,125.815,123.77,125.23,733583,Tether
04-06-2014,124.82,126.51,124.73,126.46,418309,Tether
05-06-2014,126.53,127.77,126.16,127.43,605604,Tether
06-06-2014,127.65,128.65,127.13,128.41,493026,Tether
09-06-2014,128.2,128.97,126.79,127.71,632496,Tether
10-06-2014,127.07,127.63,126.21,126.97,519243,Tether
11-06-2014,126.53,126.915,125.44,126.14,351183,Tether
12-06-2014,125.8,125.914,123.52,124.28,541918,Tether
13-06-2014,124.65,124.84,123.36,124.8,439766,Tether
16-06-2014,124.36,125.29,124.15,125.01,443898,Tether
17-06-2014,125.01,126.6,125.01,125.95,571175,Tether
18-06-2014,126.71,130.51,126.71,129.72,935350,Tether
19-06-2014,130,130.51,127.33,128.84,620237,Tether
20-06-2014,129.4,129.91,127.89,129.8,829234,Tether
23-06-2014,129.7,130.819,129.21,130.67,1376236,Tether
24-06-2014,130.67,133.918,130.67,131.66,1509069,Tether
25-06-2014,130.98,131.53,128.02,129.85,1124861,Tether
26-06-2014,130.3,131.71,130.02,130.53,1157738,Tether
27-06-2014,130.5,133.51,130.5,133.48,1337989,Tether
30-06-2014,133.67,136.12,132.88,134.92,1476072,Tether
01-07-2014,135.86,135.95,134.35,134.53,1085920,Tether
02-07-2014,134.27,135.19,133.6,134.25,522313,Tether
03-07-2014,135.05,135.202,134.13,134.94,300275,Tether
07-07-2014,133.97,135.075,133.8,134,431114,Tether
08-07-2014,133.99,133.99,131.64,132.27,484253,Tether
09-07-2014,132.71,133.61,131.2336,133.58,673362,Tether
10-07-2014,132.51,133.92,132,133.16,499068,Tether
11-07-2014,132.96,133.57,132.49,133.29,484673,Tether
14-07-2014,133.65,135.27,133.65,134.81,731499,Tether
15-07-2014,134.25,134.81,132.39,132.64,524044,Tether
16-07-2014,133.52,133.52,131.174,131.82,471585,Tether
17-07-2014,130.97,131.37,129.73,129.86,480547,Tether
18-07-2014,129.92,130.87,128.66,130.47,645430,Tether
21-07-2014,130.31,131,128.48,128.55,411256,Tether
22-07-2014,128.22,128.34,123.89,124.15,1547891,Tether
23-07-2014,124.68,124.93,123.25,123.59,653724,Tether
24-07-2014,124.9,127.73,124.2,126.63,1366164,Tether
25-07-2014,126.13,126.9099,124.96,125.55,353432,Tether
28-07-2014,125.24,125.27,123.8,124.49,495457,Tether
