date,open,high,low,close,volume,Name
04-12-2013,83.75,84.38,83.11,83.97,5246691,USD Coin
05-12-2013,83.92,84.58,83.7,84.41,5292843,USD Coin
06-12-2013,85.06,85.58,84.93,85.5,5761037,USD Coin
09-12-2013,85.7,86.53,85.56,86.09,6023831,USD Coin
10-12-2013,85.97,86.87,85.92,86.42,4995665,USD Coin
11-12-2013,86.03,86.22,85.12,85.28,5624107,USD Coin
12-12-2013,85.37,85.7,84.84,85.57,4551972,USD Coin
13-12-2013,85.67,86.23,85.57,86.05,4233143,USD Coin
16-12-2013,86.5,87.85,86.44,87.38,6977048,USD Coin
17-12-2013,87.22,87.65,86.38,86.92,4764390,USD Coin
18-12-2013,87.01,88.46,86.65,88.17,6964377,USD Coin
19-12-2013,87.5,87.84,87.26,87.54,4301063,USD Coin
20-12-2013,87.85,89.11,87.81,88.93,7389694,USD Coin
23-12-2013,89.31,90.07,89.27,89.96,5741793,USD Coin
24-12-2013,90,90.98,89.99,90.91,2675744,USD Coin
26-12-2013,90.99,91.67,90.7,91.15,4791031,USD Coin
27-12-2013,91.14,91.43,90.56,90.87,3374124,USD Coin
30-12-2013,90.85,91.03,90.28,90.87,2625439,USD Coin
31-12-2013,91,91.1799,90.46,90.81,3099524,USD Coin
02-01-2014,90.41,90.45,89.33,89.87,4898714,USD Coin
03-01-2014,90,90.25,89.59,89.82,3722442,USD Coin
06-01-2014,90.19,90.3,88.3801,88.64,5236394,USD Coin
07-01-2014,88.77,89.23,88.75,88.93,3516502,USD Coin
08-01-2014,88.78,89.82,88.67,89.14,4425098,USD Coin
09-01-2014,89.26,89.8,88.685,89.71,4469987,USD Coin
10-01-2014,89.41,90.6,89.29,90.51,5417506,USD Coin
13-01-2014,90.26,91.26,89.815,89.89,5213921,USD Coin
14-01-2014,89.86,90.71,89.86,90.56,3712534,USD Coin
15-01-2014,90.88,93.2,90.88,92.41,10125882,USD Coin
16-01-2014,91.89,92.86,91.7,92.01,4771192,USD Coin
17-01-2014,92.15,92.26,91.01,91.44,6833535,USD Coin
21-01-2014,91.6,91.8475,89.64,90.6,5558499,USD Coin
22-01-2014,90.59,90.82,89.35,89.64,4788501,USD Coin
23-01-2014,88.7,89.078,88.05,88.48,5021646,USD Coin
24-01-2014,87.98,87.99,85.875,86.17,8118400,USD Coin
27-01-2014,91.77,92.31,89.07,91.29,22210282,USD Coin
28-01-2014,91.4,92.67,91.35,92.47,9413150,USD Coin
29-01-2014,91.31,91.96,90.29,90.62,8150580,USD Coin
30-01-2014,91.53,93.85,90.73,93.2,14770545,USD Coin
31-01-2014,92.16,94.69,92.01,93.91,9771234,USD Coin
03-02-2014,93.74,93.94,91.95,92.42,9085760,USD Coin
04-02-2014,92.48,92.6503,91.49,92.5,6839994,USD Coin
05-02-2014,92.24,92.51,91.06,91.96,5134846,USD Coin
06-02-2014,91.94,94.23,91.79,93.83,6864749,USD Coin
07-02-2014,94.17,95.24,93.88,94.87,9665197,USD Coin
10-02-2014,94.97,94.98,93.6273,94.5,5933664,USD Coin
11-02-2014,94.62,95.34,94.28,94.96,6011559,USD Coin
12-02-2014,95.31,96.64,95.17,96.17,8006395,USD Coin
13-02-2014,95.29,96.41,95.11,96.11,4392208,USD Coin
14-02-2014,95.86,96.68,95.84,96.55,4232955,USD Coin
18-02-2014,95.85,96.9351,95.85,96.56,4872883,USD Coin
19-02-2014,96.19,97.67,96.105,96.21,5868813,USD Coin
20-02-2014,96.51,97.52,95.3,96.92,7719564,USD Coin
21-02-2014,97.11,97.95,96.92,97.5,5558694,USD Coin
24-02-2014,97.55,98.24,97.18,97.32,4888158,USD Coin
25-02-2014,96.84,96.98,95.82,96.41,5993094,USD Coin
26-02-2014,96.66,97.91,96.34,97.2,4753899,USD Coin
27-02-2014,97.21,97.635,96.52,96.7,4340142,USD Coin
28-02-2014,96.63,97.52,96.3,96.97,5411245,USD Coin
03-03-2014,96.32,96.67,95.6,96.31,4859173,USD Coin
04-03-2014,97.2,97.46,96.56,97.02,6264043,USD Coin
05-03-2014,96.54,96.9,95.88,96.37,5384826,USD Coin
06-03-2014,96.95,98.15,96.66,97.6,6792145,USD Coin
07-03-2014,97.78,97.87,96.5,97.05,5259754,USD Coin
10-03-2014,96.64,96.8,95.86,96.75,4693467,USD Coin
11-03-2014,97.09,97.91,96.62,96.84,5731313,USD Coin
12-03-2014,96.3,97.24,96.3,96.82,4449489,USD Coin
13-03-2014,97.2,97.73,95.06,95.61,8434596,USD Coin
14-03-2014,95.45,96.25,95.2,95.39,5002348,USD Coin
17-03-2014,95.99,96.4499,95.55,95.67,4697171,USD Coin
18-03-2014,96.12,96.65,95.7,96.41,4921286,USD Coin
19-03-2014,96.09,96.72,95.25,96.04,5109239,USD Coin
20-03-2014,95.71,96.24,95.1,96.21,4396040,USD Coin
21-03-2014,97.07,97.63,96.67,97.39,8340005,USD Coin
24-03-2014,97.6,97.6,96.42,96.85,4811315,USD Coin
25-03-2014,97.36,99.34,97.15,98.59,9078108,USD Coin
26-03-2014,99.28,99.6,97.8,97.8,5610221,USD Coin
27-03-2014,97.82,98.89,97.291,98.45,4954162,USD Coin
28-03-2014,98.91,99.62,98.78,99.39,5821490,USD Coin
31-03-2014,100,100.63,99.05,99.37,5772635,USD Coin
01-04-2014,98.94,100.08,98.94,99.81,4814850,USD Coin
02-04-2014,100.04,102.76,99.88,102.63,9358065,USD Coin
03-04-2014,101.92,103.2,101.61,102.55,8230217,USD Coin
04-04-2014,102.89,103.381,101.91,102.17,4889367,USD Coin
07-04-2014,101.61,102.07,100.41,101.11,5224380,USD Coin
08-04-2014,100.98,103.25,100.96,102.39,6626924,USD Coin
09-04-2014,102.65,103.2,101.85,102.99,4062154,USD Coin
10-04-2014,102.91,103.72,101.991,102.26,4540078,USD Coin
11-04-2014,101.1,102.1,100.97,101.45,5364269,USD Coin
14-04-2014,102.18,102.83,100.95,102.78,4117984,USD Coin
15-04-2014,102.63,103.09,101.26,102.5,6317912,USD Coin
16-04-2014,102.62,103.15,102.21,102.93,3801443,USD Coin
